4026454452, 1, 4270411630, 1
4270412882, 1, 200159132, 2
200160524, 2, 410202256, 2
410203140, 2, 609583584, 2
609584252, 2, 836061984, 2
836062916, 2, 1053754160, 2
1053755464, 2, 1257706052, 2
1257707400, 2, 1462355622, 2
1462356392, 2, 1684870952, 2
1684871676, 2, 1882814234, 2
1882814922, 2, 2122898446, 2
2122899860, 2, 2367613000, 2
2367613732, 2, 2574166002, 2
2574166898, 2, 2767137900, 2
2767138624, 2, 2977370978, 2
2977371906, 2, 3180923062, 2
3180923814, 2, 3383501000, 2
3383501812, 2, 3643258596, 2
3643259782, 2, 3849256264, 2
3849257470, 2, 4036041286, 2
4036042008, 2, 4212437802, 2
4212439234, 2, 114909138, 3
114910376, 3, 334004158, 3
334005076, 3, 543115358, 3
543116072, 3, 752118378, 3
752119994, 3, 951194482, 3
951195176, 3, 1177655924, 3
1177656852, 3, 1395511414, 3
1395512284, 3, 1602846222, 3
1602847368, 3, 1811750028, 3
1811750792, 3, 2033309548, 3
2033310416, 3, 2233403996, 3
2233405506, 3, 2444469152, 3
2444470106, 3, 2652824582, 3
2652825498, 3, 2855512184, 3
2855512866, 3, 3082588376, 3
3082589204, 3, 3292145086, 3
3292146040, 3, 3498129340, 3
3498130444, 3, 3702959722, 3
3702961036, 3, 3924674000, 3
3924674740, 3, 4136418688, 3
4136419522, 3, 40100528, 4
40101412, 4, 257972990, 4
257973902, 4, 464751424, 4
464752448, 4, 683294486, 4
683295280, 4, 894647602, 4
894648322, 4, 1109276004, 4
1109277762, 4, 1315390732, 4
1315391454, 4, 1528605062, 4
1528609590, 4, 1741530566, 4
1741531302, 4, 1937590984, 4
1937591974, 4, 2156346800, 4
2156348272, 4, 2407347780, 4
2407348550, 4, 2637823316, 4
2637824088, 4, 2889403518, 4
2889404636, 4, 3170299766, 4
3170300774, 4, 3431593366, 4
3431594306, 4, 3661431008, 4
3661431908, 4, 3894898822, 4
3894899632, 4, 4190521782, 4
4190522776, 4, 94441466, 5
94443304, 5, 309925236, 5
309926156, 5, 541350088, 5
541350808, 5, 749981184, 5
749981994, 5, 969924414, 5
969925682, 5, 1184139134, 5
1184140030, 5, 1405048200, 5
1405049226, 5, 1617339852, 5
1617340800, 5, 1845224364, 5
1845225248, 5, 2047096864, 5
2047097818, 5, 2299404530, 5
2299405772, 5, 2525039910, 5
2525041350, 5, 2736617348, 5
2736618170, 5, 2937321318, 5
2937322284, 5, 3269744698, 5
3269745590, 5, 3600397534, 5
3600398802, 5, 3945483840, 5
3945484436, 5, 38639310, 6
38640150, 6, 353160696, 6
353161322, 6, 680150730, 6
680151648, 6, 1006237320, 6
1006238680, 6, 1331449454, 6
1331450394, 6, 1662291660, 6
1662292376, 6, 1998629140, 6
1998630112, 6, 2343885284, 6
2343886020, 6, 2708397964, 6
2708398910, 6, 3050033136, 6
3050033998, 6, 3380697624, 6
3380698566, 6, 3702449494, 6
3702450228, 6, 4028950406, 6
4028951588, 6, 57574488, 7
57575398, 7, 362572590, 7
362573464, 7, 700016112, 7
700017194, 7, 1053077126, 7
1053077944, 7, 1367611214, 7
1367612678, 7, 1682093902, 7
1682094866, 7, 2005684346, 7
2005684980, 7, 2317959952, 7
2317960898, 7, 2617645908, 7
2617646736, 7, 2937662514, 7
