2812642650, 1, 2846320408, 1
2846321040, 1, 2880955220, 1
2880955396, 1, 2912356502, 1
2912356666, 1, 2944075132, 1
2944075328, 1, 2975796664, 1
2975796834, 1, 3007314838, 1
3007314958, 1, 3038524106, 1
3038524250, 1, 3070700104, 1
3070700200, 1, 3101730566, 1
3101730684, 1, 3133012878, 1
3133012998, 1, 3164156476, 1
3164156614, 1, 3195395836, 1
3195395994, 1, 3226709934, 1
3226710084, 1, 3257817856, 1
3257818028, 1, 3289184596, 1
3289184750, 1, 3320526532, 1
3320526708, 1, 3351913622, 1
3351913774, 1, 3383025372, 1
3383025492, 1, 3414343604, 1
3414343722, 1, 3445437462, 1
3445437560, 1, 3476716510, 1
3476716632, 1, 3507829968, 1
3507830064, 1, 3538980762, 1
3538980858, 1, 3570194702, 1
3570194822, 1, 3601371246, 1
3601371366, 1, 3632262092, 1
3632262230, 1, 3662506876, 1
3662507010, 1, 3693108176, 1
3693108312, 1, 3723327076, 1
3723327240, 1, 3753653892, 1
3753654046, 1, 3783720524, 1
3783720682, 1, 3814298040, 1
3814298166, 1, 3844385926, 1
3844386050, 1, 3874667174, 1
3874667264, 1, 3905969216, 1
3905969306, 1, 3936292872, 1
3936293002, 1, 3966610174, 1
3966610304, 1, 3997025402, 1
3997025532, 1, 4027211682, 1
4027211812, 1, 4057936136, 1
4057936266, 1, 4088063642, 1
4088063770, 1, 4119283954, 1
4119284110, 1, 4150105274, 1
4150105406, 1, 4180287282, 1
4180287418, 1, 4210800474, 1
4210800566, 1, 4240853226, 1
4240853356, 1, 4271221246, 1
4271221382, 1, 6475988, 2
6476118, 2, 36743696, 2
36743828, 2, 67077148, 2
67077278, 2, 97650680, 2
97650810, 2, 127829374, 2
127829494, 2, 158311868, 2
158311980, 2, 188476628, 2
188476774, 2, 219097480, 2
219097594, 2, 249248630, 2
249248746, 2, 279569448, 2
279569554, 2, 309956298, 2
309956438, 2, 340315702, 2
340315832, 2, 370632802, 2
370632932, 2, 401117012, 2
401117144, 2, 432012748, 2
432012882, 2, 462257652, 2
462257782, 2, 492557962, 2
492558096, 2, 522780336, 2
522780478, 2, 553174820, 2
553174954, 2, 583485370, 2
583485510, 2, 614032804, 2
614032938, 2, 644372744, 2
644372878, 2, 674918728, 2
674918868, 2, 705284680, 2
705284814, 2, 735681720, 2
735681850, 2, 766262862, 2
766262992, 2, 796501684, 2
796501830, 2, 826685164, 2
826685292, 2, 857190078, 2
857190208, 2, 887242402, 2
887242538, 2, 917250356, 2
917250536, 2, 947687632, 2
947687762, 2, 977800838, 2
977800980, 2, 1008171362, 2
1008171458, 2, 1038466402, 2
1038466494, 2, 1068853336, 2
1068853488, 2, 1099164124, 2
1099164220, 2, 1129578154, 2
1129578286, 2, 1160813270, 2
1160813442, 2, 1192191982, 2
1192192166, 2, 1222319014, 2
1222319194, 2, 1253580140, 2
1253580290, 2, 1283692328, 2
1283692482, 2, 1314127520, 2
1314127642, 2, 1344320726, 2
1344320856, 2, 1374586496, 2
1374586650, 2, 1404927832, 2
1404927988, 2, 1435054110, 2
1435054246, 2, 1465516384, 2
1465516520, 2, 1496094512, 2
1496094636, 2, 1526375786, 2
1526375870, 2, 1556652328, 2
1556652420, 2, 1587084694, 2
