1990730582, 1, 2138061492, 1
2138062844, 1, 2334436190, 1
2334437246, 1, 2490433460, 1
2490434984, 1, 2728070540, 1
2728071168, 1, 2897873386, 1
2897874370, 1, 3060301046, 1
3060301666, 1, 3314301344, 1
3314302212, 1, 3517727654, 1
3517729094, 1, 3702918574, 1
3702919388, 1, 3919392072, 1
3919393336, 1, 4149967072, 1
4149967738, 1, 23030868, 2
23031496, 2, 208201084, 2
208201692, 2, 371492868, 2
371493438, 2, 558224250, 2
558225058, 2, 726712536, 2
726713250, 2, 910941078, 2
910941872, 2, 1084462752, 2
1084463952, 2, 1266365788, 2
1266366530, 2, 1502910908, 2
1502911718, 2, 1719454248, 2
1719455452, 2, 1946933890, 2
1946934742, 2, 2179887304, 2
2179888040, 2, 2443251986, 2
2443253028, 2, 2661983256, 2
2661984070, 2, 2893781770, 2
2893782544, 2, 3077760328, 2
3077761060, 2, 3256243788, 2
3256244890, 2, 3428999674, 2
3429000258, 2, 3631191440, 2
3631192006, 2, 3781546156, 2
3781546748, 2, 4039138216, 2
4039139200, 2, 4271701176, 2
4271701970, 2, 234654568, 3
234656118, 3, 467969326, 3
467971108, 3, 682632656, 3
682633458, 3, 888838272, 3
888839162, 3, 1131310860, 3
1131312650, 3, 1330201518, 3
1330202316, 3, 1501175476, 3
1501176492, 3, 1671920956, 3
1671923220, 3, 1853892718, 3
1853894042, 3, 2028480224, 3
2028481150, 3, 2201692186, 3
2201693352, 3, 2387388462, 3
2387389714, 3, 2563518416, 3
2563519764, 3, 2747044100, 3
2747045162, 3, 2915894466, 3
2915895652, 3, 3092889686, 3
3092890288, 3, 3272213160, 3
3272213960, 3, 3453398966, 3
3453399582, 3, 3648477200, 3
3648478058, 3, 3820636996, 3
3820637768, 3, 4003513586, 3
4003514248, 3, 4172741736, 3
4172742408, 3, 53942956, 4
53943648, 4, 230424706, 4
230425624, 4, 407321502, 4
407322144, 4, 588534226, 4
588534890, 4, 764571048, 4
764571622, 4, 950723484, 4
950724140, 4, 1125728982, 4
1125729914, 4, 1314274748, 4
1314275362, 4, 1491185832, 4
1491187014, 4, 1662743768, 4
1662744438, 4, 1833229774, 4
1833230458, 4, 2000594216, 4
2000594836, 4, 2181805326, 4
2181806118, 4, 2356421110, 4
2356421944, 4, 2543450994, 4
2543451956, 4, 2711106850, 4
2711107824, 4, 2906295444, 4
2906296702, 4, 3131385894, 4
3131386462, 4, 3362626578, 4
3362627156, 4, 3586894480, 4
3586896858, 4, 3811528288, 4
3811529266, 4, 4008539924, 4
4008540778, 4, 4235210812, 4
4235211644, 4, 181969806, 5
181970578, 5, 378013062, 5
378013564, 5, 562367906, 5
562369036, 5, 752007188, 5
752007906, 5, 915828384, 5
915829052, 5, 1097962898, 5
1097963626, 5, 1268374390, 5
1268374990, 5, 1456919130, 5
1456919818, 5, 1621796230, 5
1621797176, 5, 1848650648, 5
1848651714, 5, 2066943288, 5
2066944244, 5, 2310358874, 5
2310359634, 5, 2494258124, 5
2494258696, 5, 2720539224, 5
2720539960, 5, 2941801192, 5
2941802032, 5, 3178176824, 5
3178177654, 5, 3400986230, 5
3400986938, 5, 3625823310, 5
3625823954, 5, 3828574522, 5
3828575708, 5, 4017367736, 5
4017368652, 5, 4189854758, 5
4189855588, 5, 73050424, 6
