2145792732, 1, 2239545872, 1
2239546548, 1, 2327480794, 1
2327480940, 1, 2411919058, 1
2411919206, 1, 2496338032, 1
2496338176, 1, 2581654086, 1
2581654222, 1, 2665794342, 1
2665794486, 1, 2752761926, 1
2752762070, 1, 2841643422, 1
2841643532, 1, 2927046636, 1
2927046764, 1, 3013178172, 1
3013178284, 1, 3098027330, 1
3098027482, 1, 3183116610, 1
3183116758, 1, 3268019880, 1
3268020030, 1, 3352754532, 1
3352754670, 1, 3437246212, 1
3437246352, 1, 3523598616, 1
3523598894, 1, 3607381808, 1
3607381912, 1, 3692358528, 1
3692358656, 1, 3777171452, 1
3777171580, 1, 3861592884, 1
3861593024, 1, 3946007130, 1
3946007276, 1, 4030372140, 1
4030372284, 1, 4113936162, 1
4113936310, 1, 4200276842, 1
4200276972, 1, 4285697312, 1
4285697440, 1, 75916136, 2
75916282, 2, 160754268, 2
160754398, 2, 245014866, 2
245014994, 2, 329343500, 2
329343632, 2, 414910080, 2
414910192, 2, 500466204, 2
500466342, 2, 584515982, 2
584516134, 2, 671457683, 2
671457830, 2, 756368716, 2
756368854, 2, 840710834, 2
840710972, 2, 924435296, 2
924435442, 2, 1009177982, 2
1009178126, 2, 1093399978, 2
1093400114, 2, 1176976918, 2
1176977060, 2, 1262026104, 2
1262026224, 2, 1348552114, 2
1348552242, 2, 1433500012, 2
1433500158, 2, 1518134922, 2
1518135089, 2, 1602421090, 2
1602421218, 2, 1686780174, 2
1686780302, 2, 1772481498, 2
1772481618, 2, 1858548082, 2
1858548208, 2, 1942642904, 2
1942643034, 2, 2027453560, 2
2027453692, 2, 2111780332, 2
2111780460, 2, 2195745598, 2
2195745726, 2, 2279188914, 2
2279189042, 2, 2362525624, 2
2362525770, 2, 2446372262, 2
2446372390, 2, 2530817546, 2
2530817696, 2, 2614219528, 2
2614219674, 2, 2697454106, 2
2697454254, 2, 2783800734, 2
2783800872, 2, 2867870298, 2
2867870416, 2, 2951404586, 2
2951404708, 2, 3034606018, 2
3034606142, 2, 3118717502, 2
3118717842, 2, 3204564550, 2
3204564670, 2, 3287919940, 2
3287920082, 2, 3370896260, 2
3370896416, 2, 3455514988, 2
3455515128, 2, 3539871684, 2
3539871832, 2, 3623073478, 2
3623073626, 2, 3706363176, 2
3706363324, 2, 3789823462, 2
3789823582, 2, 3874847790, 2
3874847940, 2, 3958449156, 2
3958449264, 2, 4042060970, 2
4042061096, 2, 4127400486, 2
4127400616, 2, 4211513064, 2
4211513202, 2, 1319234, 3
1319366, 3, 88422398, 3
88422532, 3, 174014550, 3
174014806, 3, 258730156, 3
258730292, 3, 342758168, 3
342758300, 3, 426399298, 3
426399426, 3, 511908452, 3
511908600, 3, 596059546, 3
596059668, 3, 679802404, 3
679802524, 3, 763313610, 3
763313736, 3, 849362708, 3
849362858, 3, 934792312, 3
934792452, 3, 1019705414, 3
1019705526, 3, 1103101508, 3
1103101622, 3, 1186827790, 3
1186827920, 3, 1272390396, 3
1272390518, 3, 1356594650, 3
1356594776, 3, 1442110600, 3
1442110698, 3, 1528665836, 3
1528665976, 3, 1613771250, 3
1613771374, 3, 1698656278, 3
1698656392, 3, 1781930000, 3
1781930144, 3, 1865194226, 3
1865194344, 3, 1952860096, 3
1952860212, 3, 2037122918, 3
